ticker,company,asset,indication,stage,anchor,conf,pres_type,year,parsed_outcome,price_at_catalyst,btd,orphan,priority_review,fast_track,accelerated_approval,gene_therapy,surrogate_endpoint,single_arm_study,safety_signal_severity,ta_bucket_v2,ta_base_score,historical_crl_rate,sponsor_prior_approvals,had_adcom,ppm_flag,src,cap_tier,Drug,Indication,market_cap,size_tier,ta,key,mcap_fmp,si_t1_days_to_cover,si_t1_short_to_adv,si_t1_change_pct,cap_tier_final,conf_full,runup_30d,runup_20d,runup_10d,runup_5d,event_day,post_5d,post_10d,cap_tier_pit,mcap_pit
SLS,SELLAS Life Sciences Group Inc.,Tambiciclib (SLS009) (GFH009) with venetoclax,"Hematologic malignancies, acute myeloid leukemia (AML), chronic lymphocytic leukemia (CLL), small lymphocytic lymphoma (SLL) and lymphoma",Phase 2a,2024-12-08,ASH,unspecified,2024,UNKNOWN,1.09,,,,,,,,,,,,,,,,backtest,,,,,,,SLS|2024-12-08,,,,,,,-7.32,-7.32,-2.56,-1.72,-8.77,-19.29,-20.25,micro,80235455.05317771
AFMD,Affimed N.V.,AFM13 + AlloNK (AB-101) - (LuminICE-203),"Classical Hodgkin Lymphoma (cHL), relapsed/refractory CD30-positive lymphoma",Phase 2,2024-12-08,ASH,unspecified,2024,UNKNOWN,2.39,False,False,False,False,False,False,False,False,0.0,LOW,0.061,0.456494325,0.0,False,False,backtest,,,,,,,AFMD|2024-12-08,,2.89,2.887094413041117,-39.68,,,-30.03,-39.48,-11.07,-16.19,-0.43,-8.58,-48.93,,
IRON,Disc Medicine Inc.,DISC-0974,Myelofibrosis (MF) patients with anemia,Phase 1b,2024-12-08,ASH,unspecified,2024,UNKNOWN,64.66,,,,,,,,,,,,,,,,backtest,,,,,,,IRON|2024-12-08,,,,,,,40.88,-0.28,-0.22,0.93,4.09,2.1,-1.56,small,1928896179.158661
IPHA,Innate Pharma S.A.,Lacutamab (IPH4102) - (TELLOMAK 3),"Mycosis Fungoides, Sézary Syndrome",Phase 2,2024-12-07,ASH,unspecified,2024,UNKNOWN,1.47,,,,,,,,,,,,,,,,backtest,,,,,,,IPHA|2024-12-07,,,,,,,-18.33,-20.11,-9.82,0.68,22.45,61.22,42.86,micro,118266326.84178686
PSTX,Poseida Therapeutics Inc.,P-BCMA-101 - (PRIME),Multiple myeloma,Phase 2,2024-12-07,ASH,unspecified,2024,MIXED,9.36,False,False,False,False,False,False,False,False,0.0,LOW,0.061,0.455808081,0.0,False,False,backtest,,,,,,,PSTX|2024-12-07,,1.02,1.015921676139706,-10.8,,,288.38,203.9,242.86,0.43,0.96,1.6,1.28,,
BEAM,Beam Therapeutics Inc.,"Ristoglogene autogetemcel (risto-cel, formerly known as BEAM-101) - (BEACON)",Sickle cell disease,Phase 1/2,2024-12-07,ASH,unspecified,2024,UNKNOWN,26.71,,,,,,,,,,,,,,,,backtest,,,,,,,BEAM|2024-12-07,,,,,,,23.94,-1.29,6.63,-5.62,13.07,8.31,7.45,mid,2211738221.3591843
STOK,Stoke Therapeutics Inc.,Zorevunersen (STK-001) - (BUTTERFLY),Dravet Syndrome,Phase 1/2,2024-12-06,AES,oral,2024,UNKNOWN,13.27,,,,,,,,,,,,,,,,backtest,,,,,,,STOK|2024-12-06,,,,,,,4.32,-5.28,11.54,3.8,9.47,-4.06,-7.08,small,665794884.7257614
XENE,Xenon Pharmaceuticals Inc.,Azetukalner (XEN1101) - (X-TOLE2),Adult Focal Epilepsy,Phase 3,2024-12-06,AES,unspecified,2024,UNKNOWN,42.72,,,,,,,,,,,,,,,,backtest,,,,,,,XENE|2024-12-06,,,,,,,-1.05,-9.47,4.05,-2.86,1.55,-3.28,-6.71,mid,3157081907.18676
TARA,Protara Therapeutics Inc.,TARA-002 - (ADVANCED-2),High-grade non-muscle invasive bladder cancer (NMIBC) patients with Bacillus Calmette-Guérin (BCG)-naïve and BCG-unresponsive carcinoma in situ (CIS),Phase 1/2,2024-12-05,ASCO-GU,unspecified,2024,UNKNOWN,6.02,,,,,,,,,,,,,,,,backtest,,,,,,,TARA|2024-12-05,,18.53,18.52791173417045,10.67,,,88.3,44.49,53.25,16.45,66.95,76.55,46.33,micro,73029392.09303665
GMAB,Genmab A/S,Petosemtamab (MCLA-158),"Recurrent/metastatic (r/m) head and neck squamous cell carcinoma (HNSCC), Solid Tumors",Phase 2,2024-12-02,UNKNOWN,unspecified,2024,UNKNOWN,,False,False,False,False,False,False,False,False,0.0,LOW,0.061,0.455470738,0.0,False,False,backtest,,,,,,,GMAB|2024-12-02,97160077740.03,1.61,1.6113919929181164,-11.08,large,,-6.44,-4.7,4.42,4.12,0.93,2.84,-6.88,,
MRUS,Merus N.V.,Petosemtamab (MCLA-158),"Recurrent/metastatic (r/m) head and neck squamous cell carcinoma (HNSCC), Solid Tumors",Phase 2,2024-12-02,UNKNOWN,unspecified,2024,UNKNOWN,48.53,False,False,False,False,False,False,False,False,0.0,LOW,0.061,0.456162643,0.0,False,False,backtest,,,,,,,MRUS|2024-12-02,2700483168.25,12.31,12.308888020065124,-0.44,mid,,-14.9,-10.85,-3.74,-1.43,3.06,-2.45,-4.55,,
BGNE,BeiGene Ltd.,BGB-16673-101 - (CaDAnCe-101),Relapsed or refractory (R/R) CLL/SLL,Phase 1,2024-12-09,ASH,unspecified,2024,UNKNOWN,207.62,,,,,,,,,,,,,,,,backtest,,,,,,,BGNE|2024-12-09,19354016243.00769,4.57,4.572695760315786,33.18,large,,-3.38,0.07,7.93,-0.06,-8.81,-14.24,-13.58,,
EDIT,Editas Medicine Inc.,Renizgamglogene autogedtemcel (reni-cel; EDIT-301) - (RUBY),Sickle Cell Disease,Phase 1/2,2024-12-09,ASH,unspecified,2024,UNKNOWN,2.23,,,,,,,,,,,,,,,,backtest,,,,,,,EDIT|2024-12-09,,,,,,,-32.7,-31.41,-12.3,-2.28,-1.87,-30.84,-41.59,micro,176652940.5196402
RIGL,Rigel Pharmaceuticals Inc.,R289,Myeloid dysplastic syndrome (MDS),Phase 1,2024-12-09,ASH,unspecified,2024,UNKNOWN,23.16,,,,,,,,,,,,,,,,backtest,,,,,,,RIGL|2024-12-09,295678780.0,,,,micro,,79.73,15.31,-2.27,-5.91,-19.21,-24.79,-32.61,small,448302781.439209
CRSP,CRISPR Therapeutics AG,Zugocabtagene geleucel (zugo-cel; formerly CTX112),Systemic lupus erythematosus (SLE),Phase 1/2,2024-12-09,ASH,unspecified,2024,UNKNOWN,49.84,,,,,,,,,,,,,,,,backtest,,,,,,,CRSP|2024-12-09,3320375199.36,,,,mid,,10.49,1.38,9.29,-5.11,-6.97,-15.46,-22.64,mid,4466547712.356888
IRON,Disc Medicine Inc.,Bitopertin - (HELIOS),Erythropoietic Protoporphyria,Phase 2,2024-12-09,ASH,unspecified,2024,UNKNOWN,64.66,,,,,,,,,,,,,,,,backtest,,,,,,,IRON|2024-12-09,,,,,,,40.88,-0.28,-0.22,0.93,4.09,2.1,-1.56,small,1928896179.158661
PTGX,Protagonist Therapeutics Inc.,Rusfertide - (REVIVE),Polycythemia vera,Phase 2,2024-12-09,ASH,unspecified,2024,UNKNOWN,40.5,,,,,,,,,,,,,,,,backtest,,,,,,,PTGX|2024-12-09,,,,,,,-11.0,-9.02,-9.47,-2.77,-1.09,-1.43,-3.47,mid,2506692718.9254227
FATE,Fate Therapeutics Inc.,FT819,B-cell Leukemias and Lymphomas,Phase 1b,2024-12-09,ASH,unspecified,2024,UNKNOWN,2.72,,,,,,,,,,,,,,,,backtest,,,,,,,FATE|2024-12-09,,,,,,,0.0,9.5,15.72,-10.47,-13.96,-24.53,-37.36,small,301819993.31181
GLPG,Galapagos NV,GLPG5101 - (ATALANTA-1),Relapsed/refractory Non-Hodgkin Lymphoma (rrNHL),Phase 1/2,2024-12-09,ASH,unspecified,2024,UNKNOWN,26.78,,,,,,,,,,,,,,,,backtest,,,,,,,GLPG|2024-12-09,1756586747.99025,,,,small,,-6.77,-0.26,-0.52,-3.57,0.82,-0.3,0.37,,
ONC,BeOne Medicines Ltd.,Sonrotoclax (BGB-11417),Chronic lymphocytic leukemia/small lymphocytic leukemia,Phase 1b,2024-12-09,ASH,unspecified,2024,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,ONC|2024-12-09,19447746480.0,0.0,0.0,0.0,large,,-3.38,0.07,7.93,-0.06,-8.81,-14.24,-13.58,large,284996370110.6543
OMER,Omeros Corporation,Zaltenibart  - (OMS906),Paroxysmal nocturnal hemoglobinuria (PNH),Phase 2,2024-12-09,ASH,unspecified,2024,UNKNOWN,11.38,,,,,,,,,,,,,,,,backtest,,,,,,,OMER|2024-12-09,574728798.2800001,,,,small,,177.09,163.27,6.42,-2.85,-9.22,-34.63,-12.92,small,672796693.7045288
MRK,Merck & Company Inc.,KEYTRUDA (pembrolizumab),Melanoma,Phase 3,2018-04-15,AACR,unspecified,2018,POSITIVE,49.03,,,,,,,,,,,,,,,,backtest,,,,,,,MRK|2018-04-15,251883360000.0,,,,large,,5.17,2.69,7.32,1.79,3.69,5.39,2.97,large,204503002348.6905
AZN,AstraZeneca PLC,CALQUENCE plus venetoclax,Chronic lymphocytic leukemia (CLL) and small lymphocytic lymphoma (SLL),Phase 3,2024-12-09,ASH,unspecified,2024,NEGATIVE,67.62,False,True,True,True,True,False,True,True,0.0,LOW,0.061,0.456273764,30.0,False,False,backtest,,,,,,,AZN|2024-12-09,203112000000.0,,,,large,,-9.25,5.57,0.69,-0.56,-0.56,-2.34,-2.92,,
AFMD,Affimed N.V.,AFM28 (CD123 / CD16A) - (AMF24-102),Relapsed/refractory Acute Myeloid Leukemia (r/r AML) and MDS,Phase 1,2024-12-09,ASH,unspecified,2024,UNKNOWN,2.39,False,False,False,False,False,False,False,False,0.0,LOW,0.061,0.456494325,0.0,False,False,backtest,,,,,,,AFMD|2024-12-09,,,,,,,-30.03,-39.48,-11.07,-16.19,-0.43,-8.58,-48.93,,
PSTX,Poseida Therapeutics Inc.,P-BCMA-ALLO1,Multiple myeloma,Phase 1,2024-12-09,ASH,unspecified,2024,UNKNOWN,9.44,False,False,False,False,False,False,False,False,0.0,LOW,0.061,0.455808081,0.0,False,False,backtest,,,,,,,PSTX|2024-12-09,,,,,,,288.38,203.9,242.86,0.43,0.96,1.6,1.28,,
CRIS,Curis Inc.,CA-4948 - (Take Aim Leukemia),Acute Myeloid Leukemia / Myelodysplastic Syndromes (MDS),Phase 1/2,2024-12-09,ASH,unspecified,2024,UNKNOWN,4.14,,,,,,,,,,,,,,,,backtest,,,,,,,CRIS|2024-12-09,,,,,,,-22.65,-12.67,-4.22,-12.67,2.59,-9.84,-15.8,nano,1634122.656589043
NVO,Novo Nordisk A/S,Zaltenibart  - (OMS906),Paroxysmal nocturnal hemoglobinuria (PNH),Phase 2,2024-12-09,ASH,unspecified,2024,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,NVO|2024-12-09,2759588146362.3,,,,large,,-2.3,3.33,5.43,1.93,-1.43,-2.46,-19.92,,
ZLAB,Zai Lab Limited,Odronextamab - (OLYMPIA),Non-Hodgkin Lymphoma (NHL),Phase 3,2024-12-09,ASH,unspecified,2024,UNKNOWN,28.91,,,,,,,,,,,,,,,,backtest,,,,,,,ZLAB|2024-12-09,2591448120.0,3.97,3.971943051151863,5.71,mid,,-13.59,-8.65,5.83,-4.21,-0.86,-6.4,-5.11,large,27669835629.62332
REGN,Regeneron Pharmaceuticals Inc.,Odronextamab - (OLYMPIA),Non-Hodgkin Lymphoma (NHL),Phase 3,2024-12-09,ASH,unspecified,2024,UNKNOWN,787.0,,,,,,,,,,,,,,,,backtest,,,,,,,REGN|2024-12-09,76860407000.0,2.15,2.1466811759694444,0.74,large,,-16.61,-6.09,5.42,2.05,0.06,-6.83,-8.08,large,73451309094.0
NRIX,Nurix Therapeutics Inc.,NX-5948,R/R Chronic Lymphocytic Leukemia (CLL),Phase 1a,2024-12-09,ASH,unspecified,2024,UNKNOWN,20.66,,,,,,,,,,,,,,,,backtest,,,,,,,NRIX|2024-12-09,,10.59,10.592753812068292,-2.68,,,-18.65,-21.84,-3.08,-0.56,3.23,-2.62,-6.5,small,1621357307.3332405
KROS,Keros Therapeutics Inc.,Elritercept with Ruxolitinib - (RESTORE),Myelofibrosis,Phase 2,2024-12-09,ASH,unspecified,2024,UNKNOWN,67.14,,,,,,,,,,,,,,,,backtest,,,,,,,KROS|2024-12-09,,,,,,,15.21,3.08,25.18,23.39,-5.27,-72.26,-75.54,mid,2835518630.0
MRUS,Merus N.V.,Petosemtamab (MCLA-158),"Recurrent/metastatic (r/m) head and neck squamous cell carcinoma (HNSCC), Solid Tumors",Phase 1,2021-10-07,ENA,unspecified,2021,UNKNOWN,27.49,,,,,,,,,,,,,,,,backtest,,,,,,,MRUS|2021-10-07,2700483168.25,,,,mid,,-20.32,-26.2,-12.82,-9.09,40.5,51.8,43.0,,
BMY,Bristol-Myers Squibb Company,CAMZYOS  (Mavacamten) - (VALOR-HCM),Symptomatic Obstructive Hypertrophic Cardiomyopathy (HCM),Phase 3,2022-04-02,ACC,unspecified,2022,POSITIVE,73.31,,,,,,,,,,,,,,,,backtest,,,,,,,BMY|2022-04-02,114647120000.0,,,,large,,9.28,7.34,3.9,0.97,0.83,3.63,3.49,large,157167523835.48114
ASLN,ASLAN Pharmaceuticals Limited,Eblasakimab (ASLAN004) - (TREK-AD),Atopic dermatitis (AD),Phase 1b,2022-03-28,AAD,unspecified,2022,POSITIVE,0.89,,,,,,,,,,,,,,,,backtest,,,,,,,ASLN|2022-03-28,,,,,,,-13.7,0.35,2.01,5.37,4.29,1.27,-9.62,,
NCNA,NuCana plc,NUC-3373 (NuTide:302),Colorectal Cancer,Phase 1/2,2022-03-08,AACR,unspecified,2022,UNKNOWN,0.74,,,,,,,,,,,,,,,,backtest,,,,,,,NCNA|2022-03-08,,,,,,,-70.21,-75.24,-72.07,-72.07,4.06,5.95,25.12,nano,42109243.053
GRTS,Gritstone bio Inc.,GRANITE-CRC-1L,1L Microsatellite-Stable Colorectal Cancer (MSS-CRC),Phase 1/2,2022-01-13,ESMO,unspecified,2022,UNKNOWN,6.3,,,,,,,,,,,,,,,,backtest,,,,,,,GRTS|2022-01-13,,,,,,,-45.38,-45.79,-49.54,-2.53,-4.73,-23.78,-24.54,,
APVO,Aptevo Therapeutics Inc.,APVO436,Acute myeloid leukemia (AML) and myelodysplastic syndromes (MDS),Phase 1b,2021-12-13,ASH,unspecified,2021,UNKNOWN,8.13,,,,,,,,,,,,,,,,backtest,,,,,,,APVO|2021-12-13,,,,,,,-49.02,-33.25,-26.21,0.26,1.54,4.63,-4.12,nano,38057723.34427212
LGND,Ligand Pharmaceuticals Incorporated,APVO436,Acute myeloid leukemia (AML) and myelodysplastic syndromes (MDS),Phase 1b,2021-12-13,ASH,unspecified,2021,UNKNOWN,142.99,,,,,,,,,,,,,,,,backtest,,,,,,,LGND|2021-12-13,1959773500.0,,,,small,,-1.35,-10.81,-7.26,-3.81,-0.55,6.42,9.54,mid,2405807771.550156
ZLAB,Zai Lab Limited,Optune Lua is (Tumor Treating Fields (TTFields)) - (LUNAR),Non-small cell lung cancer (NSCLC),Phase 3,2021-11-22,ESMO,unspecified,2021,NEGATIVE,73.65,,,,,,,,,,,,,,,,backtest,,,,,,,ZLAB|2021-11-22,2591448120.0,,,,mid,,-17.26,-19.09,-3.48,-2.11,-14.56,-17.71,-16.24,mid,8017272659.72596
NVCR,NovoCure Limited,Optune Lua is (Tumor Treating Fields (TTFields)) - (LUNAR),Non-small cell lung cancer (NSCLC),Phase 3,2021-11-22,ESMO,unspecified,2021,NEGATIVE,97.01,,,,,,,,,,,,,,,,backtest,,,,,,,NVCR|2021-11-22,3213453200.0,,,,mid,,-7.16,-13.23,-3.64,-7.93,-9.83,-9.54,-13.11,large,10746331513.85186
MOLN,Molecular Partners AG,MP0317,Solid Tumors,Phase 1,2021-11-04,ASCO,unspecified,2021,MIXED,19.23,,,,,,,,,,,,,,,,backtest,,,,,,,MOLN|2021-11-04,146740332.08016002,,,,micro,,-0.31,-2.62,1.1,2.72,-8.07,-24.22,-48.29,,
ATRA,Atara Biotherapeutics Inc.,ATA188 - (EMBOLD),Multiple sclerosis,Phase 1/2,2021-10-13,ECTRIMS,unspecified,2021,UNKNOWN,15.66,,,,,,,,,,,,,,,,backtest,,,,,,,ATRA|2021-10-13,99665280.0,,,,micro,,20.03,13.08,2.45,3.27,-12.35,-12.63,-16.69,small,1589198260.0
LIAN,LianBio,CAMZYOS  (Mavacamten) - (VALOR-HCM),Symptomatic Obstructive Hypertrophic Cardiomyopathy (HCM),Phase 3,2022-04-02,ACC,unspecified,2022,POSITIVE,3.73,,,,,,,,,,,,,,,,backtest,,,,,,,LIAN|2022-04-02,176994205.44,,,,micro,,-22.61,-5.57,27.74,33.21,33.24,32.98,46.92,,
GMAB,Genmab A/S,Petosemtamab (MCLA-158),"Recurrent/metastatic (r/m) head and neck squamous cell carcinoma (HNSCC), Solid Tumors",Phase 1,2021-10-07,ENA,unspecified,2021,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,GMAB|2021-10-07,97160077740.03,,,,large,,-8.4,-4.19,-4.26,-1.67,-0.16,1.89,7.96,,
BMY,Bristol-Myers Squibb Company,Sitravatinib and Opdivo (Nivolumab) - (MRTX-500),Nonsquamous (NSQ) NonSmall-Cell Lung Cancer (NSCLC),Phase 2,2021-09-20,ESMO,unspecified,2021,UNKNOWN,58.63,False,False,False,False,False,False,False,False,0.0,LOW,0.061,0.271317829,0.0,False,False,backtest,,,,,,,BMY|2021-09-20,114647120000.0,,,,large,,-10.0,-11.4,-6.55,-2.43,-1.6,-2.4,-3.88,large,136237784986.03856
IMCR,Immunocore Holdings plc,KIMMTRAK (tebentafusp-tebn),Uveal melanoma,Phase 2,2021-09-20,ESMO,unspecified,2021,UNKNOWN,35.14,,,,,,,,,,,,,,,,backtest,,,,,,,IMCR|2021-09-20,1474734500.0,,,,small,,7.13,22.52,3.44,5.48,4.9,4.29,11.09,small,1089517259.002533
REGN,Regeneron Pharmaceuticals Inc.,LIBTAYO (cemiplimab) and chemotherapy,Non-small cell lung cancer (NSCLC),Phase 3,2021-09-19,ESMO,unspecified,2021,POSITIVE,640.89,,,,,,,,,,,,,,,,backtest,,,,,,,REGN|2021-09-19,76860407000.0,,,,large,,6.72,-1.72,-4.07,1.93,-0.76,-5.03,-14.8,large,61544267006.22839
SNY,Sanofi,LIBTAYO (cemiplimab) and chemotherapy,Non-small cell lung cancer (NSCLC),Phase 3,2021-09-19,ESMO,unspecified,2021,POSITIVE,46.06,,,,,,,,,,,,,,,,backtest,,,,,,,SNY|2021-09-19,116569689490.8,,,,large,,-4.86,-8.92,-7.19,0.37,-0.33,-0.54,-0.02,large,60508410290.02164
EXEL,Exelixis Inc.,CABOMETYX (cabozantinib) with OPDIVO (nivolumab) and YERVOY (ipilimumab) - (CheckMate 9ER),First-line renal cell carcinoma,Phase 3,2021-09-16,ESMO,unspecified,2021,UNKNOWN,20.54,,,,,,,,,,,,,,,,backtest,,,,,,,EXEL|2021-09-16,9852319100.0,,,,mid,,21.92,12.1,4.76,4.76,1.22,0.15,3.27,mid,6449048474.033165
BMY,Bristol-Myers Squibb Company,CABOMETYX (cabozantinib) with OPDIVO (nivolumab) and YERVOY (ipilimumab) - (CheckMate 9ER),First-line renal cell carcinoma,Phase 3,2021-09-16,ESMO,unspecified,2021,UNKNOWN,59.34,,,,,,,,,,,,,,,,backtest,,,,,,,BMY|2021-09-16,114647120000.0,,,,large,,-9.48,-8.73,-5.79,-2.49,-1.11,-2.21,-4.56,large,137771040286.0
ALEC,Alector Inc.,AL001 - (INFRONT-2),Frontotemporal Dementia,Phase 2,2021-07-29,AAIC,unspecified,2021,UNKNOWN,24.07,,,,,,,,,,,,,,,,backtest,,,,,,,ALEC|2021-07-29,,,,,,,35.98,46.42,-8.68,-3.97,-21.2,-6.26,-8.49,mid,2440157441.0
CYCC,Cyclacel Pharmaceuticals Inc.,Fadraciclib (CYC065-101),Advanced cancers,Phase 1,2021-07-13,ASCO,unspecified,2021,UNKNOWN,5.57,,,,,,,,,,,,,,,,backtest,,,,,,,CYCC|2021-07-13,,,,,,,-17.29,-15.89,-7.63,4.4,-9.44,-11.64,-14.5,,
GSK,GSK plc American Depositary Shares (Each representing two),Ojjaara (momelotinib),Myelofibrosis,Phase 3,2022-05-26,ASCO,unspecified,2022,UNKNOWN,44.42,,,,,,,,,,,,,,,,backtest,,,,,,,GSK|2022-05-26,55090918716.3,,,,large,,-4.01,-1.68,5.89,3.24,-2.02,-5.0,-2.6,large,237602795562.6159
PDSB,PDS Biotechnology Corporation,"PDS0101, M9241, and bintrafusp alfa",Human papillomavirus (HPV) associated cancers,Phase 2,2022-05-26,ASCO,unspecified,2022,UNKNOWN,4.99,False,False,False,False,False,False,False,False,0.0,LOW,0.061,0.384393064,0.0,False,False,backtest,,,,,,,PDSB|2022-05-26,59418389.99999999,3.71,3.709902212564204,2.5,micro,,-12.91,-6.64,32.11,-0.59,6.32,-19.37,-30.83,micro,143961522.0120268
RHHBY,Roche Holding AG ADR,Giredestrant + Anastrozole + Palbociclib - (coopERA),Breast Cancer,Phase 2,2022-05-26,ASCO,unspecified,2022,UNKNOWN,43.33,False,False,False,False,False,False,False,False,2.5,LOW,0.061,0.380813953,0.0,False,False,backtest,,,,,,,RHHBY|2022-05-26,201876728371.2,1.0,0.4428779866713362,7.75,large,,-17.74,-7.71,8.73,5.52,0.16,-3.35,-7.93,,
MRK,Merck & Company Inc.,MK-6070 (HPN328),Small cell lung cancer,Phase 1,2022-05-26,ASCO,unspecified,2022,UNKNOWN,91.56,,,,,,,,,,,,,,,,backtest,,,,,,,MRK|2022-05-26,251883360000.0,,,,large,,8.85,5.84,3.21,1.8,-0.71,-4.1,-7.01,large,237075471093.75
LLY,Eli Lilly and Company,RETEVMO (Selpercatinib),RET Fusion-Positive Solid Tumors,Phase 1/2,2022-05-26,ASCO,unspecified,2022,UNKNOWN,312.47,False,False,False,False,False,False,False,False,0.0,LOW,0.061,0.386167147,0.0,False,False,backtest,,,,,,,LLY|2022-05-26,695267060000.0,1.89,1.891476866369588,3.89,large,,1.43,3.28,5.21,7.24,5.36,-1.75,-3.26,large,291708495487.49194
REGN,Regeneron Pharmaceuticals Inc.,CMP-001 + Pembrolizumab,Lymphoma,Phase 1/2,2022-05-26,ASCO,unspecified,2022,UNKNOWN,683.44,,,,,,,,,,,,,,,,backtest,,,,,,,REGN|2022-05-26,76860407000.0,,,,large,,-5.6,2.26,8.98,5.13,0.28,-8.76,-17.23,large,65226273503.22839
ADAG,Adagene Inc.,ADG126,Solid tumors,Phase 1/2,2022-05-26,ASCO,unspecified,2022,UNKNOWN,2.82,,,,,,,,,,,,,,,,backtest,,,,,,,ADAG|2022-05-26,,,,,,,-25.3,-22.74,-10.39,-1.23,-0.71,-0.71,-9.22,micro,153959777.29534602
PMVP,PMV Pharmaceuticals Inc.,Rezatapopt (PC14586) - (PYNNACLE),Solid tumors,Phase 1/2,2022-05-26,UNKNOWN,unspecified,2022,MIXED,13.21,,,,,,,,,,,,,,,,backtest,,,,,,,PMVP|2022-05-26,,,,,,,-35.8,-13.65,7.03,-6.7,17.11,5.81,-26.36,small,596564648.704052
BGNE,BeiGene Ltd.,BRUKINSA (zanubrutinib) + Obinutuzumab - (ROSEWOOD),Follicular Non-Hodgkin Lymphoma,Phase 2,2022-05-26,ASCO,unspecified,2022,POSITIVE,131.26,,,,,,,,,,,,,,,,backtest,,,,,,,BGNE|2022-05-26,19354016243.00769,,,,large,,-32.11,-19.59,-3.1,-3.24,5.14,11.38,15.74,,
CADL,Candel Therapeutics Inc.,CAN-2409 + valacyclovir,Non-small cell lung cancer (NSCLC),Phase 2,2022-05-26,ASCO,unspecified,2022,UNKNOWN,3.78,,,,,,,,,,,,,,,,backtest,,,,,,,CADL|2022-05-26,,,,,,,-32.36,-2.8,-8.68,-6.22,22.48,8.65,-4.03,micro,99565234.79091763
SWTX,SpringWorks Therapeutics Inc.,BLENREP (belantamab mafodotin) with nirogacestat - (DREAMM 5),Multiple Myeloma,Phase 1/2,2022-05-26,ASCO,unspecified,2022,UNKNOWN,30.83,,,,,,,,,,,,,,,,backtest,,,,,,,SWTX|2022-05-26,2678418461.4300003,,,,mid,,-38.99,-26.12,-7.56,-7.76,-43.8,-33.91,-33.09,,
MBIO,Mustang Bio Inc.,MB-106,B-cell Non-Hodgkin Lymphoma & Chronic Lymphocytic Leukemia (CLL),Phase 1/2,2021-06-11,EHA,unspecified,2021,UNKNOWN,3.79,False,False,False,False,False,False,False,False,0.0,LOW,0.061,0.25,0.0,False,False,backtest,,,,,,,MBIO|2021-06-11,,2.67,2.667008586536293,5.07,,,17.23,41.11,13.73,7.02,-3.41,-9.71,-6.82,small,324014412.93
AZN,AstraZeneca PLC,FasTCAR-T GC012F,Diffuse large B-cell lymphoma (DLBCL),Phase 1,2022-05-26,ASCO,unspecified,2022,UNKNOWN,66.23,,,,,,,,,,,,,,,,backtest,,,,,,,AZN|2022-05-26,203112000000.0,,,,large,,-0.43,3.32,11.12,6.54,-2.53,-5.71,-8.31,,
DSNKY,"Daiichi Sankyo Co., Ltd. ADR",MK-6070 (HPN328),Small cell lung cancer,Phase 1,2022-05-26,ASCO,unspecified,2022,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,DSNKY|2022-05-26,6790615432757.999,,,,large,,16.77,7.71,9.57,6.66,-1.17,-8.66,-8.99,,
ZLAB,Zai Lab Limited,XACDURO (sulbactam for injection; durlobactam for injection),Hospital-acquired bacterial pneumonia and ventilator-associated bacterial pneumonia (HABP/VABP) caused by susceptible isolates of Acinetobacter baumannii-calcoaceticus complex (Acinetobacter),Phase 3,2022-05-17,ATS,unspecified,2022,NEGATIVE,35.35,,,,,,,,,,,,,,,,backtest,,,,,,,ZLAB|2022-05-17,2591448120.0,,,,mid,,-33.7,-26.99,-15.73,25.53,4.77,3.37,-10.44,large,31524746079.31183
INVA,Innoviva Inc.,XACDURO (sulbactam for injection; durlobactam for injection),Hospital-acquired bacterial pneumonia and ventilator-associated bacterial pneumonia (HABP/VABP) caused by susceptible isolates of Acinetobacter baumannii-calcoaceticus complex (Acinetobacter),Phase 3,2022-05-17,ATS,unspecified,2022,NEGATIVE,16.32,,,,,,,,,,,,,,,,backtest,,,,,,,INVA|2022-05-17,1088296100.0,,,,small,,-18.94,-11.01,-1.35,5.16,-0.87,-3.92,-8.51,small,1121449873.2151566
GSK,GSK plc American Depositary Shares (Each representing two),Camlipixant (BLU-5937) - (CALM-1),Chronic cough,Phase 2b,2022-05-17,ATS,unspecified,2022,POSITIVE,44.35,,,,,,,,,,,,,,,,backtest,,,,,,,GSK|2022-05-17,55090918716.3,,,,large,,1.42,-3.31,-1.66,2.19,-1.67,1.42,-3.0,large,234432632847.5308
UBX,Unity Biotechnology Inc.,UBX1325-01 - (UNITY),Diabetic macular edema,Phase 1,2022-05-04,ARVO,unspecified,2022,UNKNOWN,0.93,,,,,,,,,,,,,,,,backtest,,,,,,,UBX|2022-05-04,,,,,,,-28.43,-22.66,-5.98,3.12,-10.22,-23.88,-14.49,,
MTEM,Molecular Templates Inc.,MT-6402,Solid tumors,Phase 1,2022-04-12,AACR,unspecified,2022,UNKNOWN,2.79,,,,,,,,,,,,,,,,backtest,,,,,,,MTEM|2022-04-12,,,,,,,22.98,22.98,-11.62,-13.47,-6.57,-23.53,-37.37,,
